schedule_season,team,regular_season_mean_score,playoff_mean_score,regular_season_z_score,playoff_z_score
2011,Indianapolis Colts,15.19,,-1.273362435044218,
2011,Jacksonville Jaguars,15.19,,-1.273362435044218,
2011,Kansas City Chiefs,13.25,,-1.6268338174782417,
2011,Las Vegas Raiders,22.44,,0.04760020549530352,
2011,Los Angeles Chargers,25.38,,0.5832733314520193,
2011,Los Angeles Rams,12.06,,-1.8436538922702457,
2011,Miami Dolphins,20.56,,-0.294939072327359,
2011,Minnesota Vikings,21.25,,-0.1692198692967009,
2011,New England Patriots,32.06,28.33,1.8003809781836064,0.6907847169548654
2011,New Orleans Saints,34.19,38.5,2.1884706918869408,1.7909200015323388
2011,New York Giants,24.62,25.5,0.4448000063747733,0.3846507095454016
2011,New York Jets,23.56,,0.25166615824071875,
2011,Philadelphia Eagles,24.75,,0.4684862330327232,
2011,Pittsburgh Steelers,20.31,23.0,-0.3404895082080322,0.11421430724022139
2011,San Francisco 49ers,23.75,26.5,0.2862844895100306,0.4928252704674737
2011,Seattle Seahawks,20.06,,-0.38603994408870534,
2011,Tampa Bay Buccaneers,17.94,,-0.7723076403568131,
2011,Tennessee Titans,20.31,,-0.3404895082080322,
2011,Washington Commanders,18.0,,-0.7613755357454518,
2012,Arizona Cardinals,15.62,,-1.5378456215791603,
2012,Atlanta Falcons,26.19,27.0,0.7401648148005162,0.41512886296486323
2012,Baltimore Ravens,24.88,31.0,0.4578380719757877,0.8452213607484471
2012,Buffalo Bills,21.5,,-0.27060802783152577,
2012,Carolina Panthers,22.31,,-0.09603958379486212,
2012,Chicago Bears,23.44,,0.14749417146616342,
2012,Cincinnati Bengals,24.44,13.0,0.36301076904229174,-1.0901948792776806
2012,Cleveland Browns,18.88,,-0.8352615134809821,
2012,Dallas Cowboys,23.5,,0.16042516732073084,
2012,Denver Broncos,30.06,35.0,1.5742140474201323,1.2753138585320312
2012,Detroit Lions,23.25,,0.10654601792669877,
2012,Green Bay Packers,27.06,27.5,0.9276642546917473,0.4688904251878112
2012,Houston Texans,26.0,23.5,0.6992166612610516,0.03879792740422732
2012,Indianapolis Colts,22.31,9.0,-0.09603958379486212,-1.5202873770612644
2012,Jacksonville Jaguars,15.94,,-1.4688803103547992,
2012,Kansas City Chiefs,13.19,,-2.061550953689152,
2012,Las Vegas Raiders,18.12,,-0.9990541276388393,
2012,Los Angeles Chargers,21.88,,-0.18871172075259723,
2012,Los Angeles Rams,18.69,,-0.876209667020446,
2012,Miami Dolphins,18.0,,-1.0249161193479748,
2012,Minnesota Vikings,23.69,10.0,0.2013733208601955,-1.4127642526153683
2012,New England Patriots,34.81,27.0,2.5979178859067424,0.41512886296486323
2012,New Orleans Saints,28.81,,1.3048183004499718,
2012,New York Giants,26.81,,0.8737851052977152,
2012,New York Jets,17.56,,-1.1197434222814715,
2012,Philadelphia Eagles,17.5,,-1.132674418136039,
2012,Pittsburgh Steelers,21.0,,-0.3783663266195899,
2012,San Francisco 49ers,24.81,34.67,0.44275191014545867,1.2398312274648855
2012,Seattle Seahawks,25.75,26.0,0.6453375118670195,0.3076057385189673
2012,Tampa Bay Buccaneers,24.31,,0.33499361135739447,
2012,Tennessee Titans,20.62,,-0.46026263369851844,
2012,Washington Commanders,27.25,14.0,0.968612408231212,-0.9826717548317845
2013,Arizona Cardinals,23.69,,0.06445627216232508,
2013,Atlanta Falcons,22.06,,-0.3095191623189739,
2013,Baltimore Ravens,20.0,,-0.7821506930131299,
2013,Buffalo Bills,21.19,,-0.5091256825635927,
2013,Carolina Panthers,22.88,10.0,-0.12138428116887282,-1.4247198704525141
2013,Chicago Bears,27.81,,1.0097193335506371,
2013,Cincinnati Bengals,26.88,10.0,0.7963468463925957,-1.4247198704525141
2013,Cleveland Browns,19.25,,-0.9542252794309053,
2013,Dallas Cowboys,27.44,,0.9248292042512019,
2013,Denver Broncos,37.88,19.33,3.320107447186635,-0.4491135298050312
2013,Detroit Lions,24.69,,0.2938890540526922,
2013,Green Bay Packers,26.06,20.0,0.6082119652424945,-0.37905391048736614
2013,Houston Texans,17.25,,-1.4130908432116396,
2013,Indianapolis Colts,24.44,33.5,0.23653085858010042,1.0325951354655836
2013,Jacksonville Jaguars,15.44,,-1.828364178433204,
2013,Kansas City Chiefs,26.88,44.0,0.7963468463925957,2.130544393428989
2013,Las Vegas Raiders,20.12,,-0.7546187591862856,
2013,Los Angeles Chargers,24.75,22.0,0.30765502096611397,-0.16992071849433654
2013,Los Angeles Rams,21.75,,-0.38064332470498746,
2013,Miami Dolphins,19.81,,-0.8257429215723,
2013,Minnesota Vikings,24.44,,0.23653085858010042,
2013,New England Patriots,27.75,29.5,0.9959533666372153,0.6143287514795244
2013,New Orleans Saints,25.88,20.5,0.5669140645022286,-0.3267706124891087
2013,New York Giants,18.38,,-1.153831799675525,
2013,New York Jets,18.12,,-1.2134843229670198,
2013,Philadelphia Eagles,27.62,24.0,0.9661271049914678,0.03921247349869305
2013,Pittsburgh Steelers,23.69,,0.06445627216232508,
2013,San Francisco 49ers,25.38,21.0,0.452197673557045,-0.27448731449085134
2013,Seattle Seahawks,26.06,29.67,0.6082119652424945,0.6321050727989321
2013,Tampa Bay Buccaneers,18.0,,-1.241016256793864,
2013,Tennessee Titans,22.62,,-0.18103680446036782,
2013,Washington Commanders,20.88,,-0.5802498449496071,
2014,Arizona Cardinals,19.38,16.0,-0.7227511834242856,-0.7407887651079545
2014,Atlanta Falcons,23.81,,0.2755651739977813,
2014,Baltimore Ravens,25.56,30.5,0.6699339382164308,1.2220138103265525
2014,Buffalo Bills,21.44,,-0.2585228095440463,
2014,Carolina Panthers,21.19,22.0,-0.31486120443242477,0.07140540403735877
2014,Chicago Bears,19.94,,-0.5965531788743172,
2014,Cincinnati Bengals,22.81,10.0,0.0502115944442673,-1.5529829342532677
2014,Cleveland Browns,18.69,,-0.8782451533162097,
2014,Dallas Cowboys,29.19,22.5,1.487967431995687,0.13908825146613488
2014,Denver Broncos,30.12,13.0,1.697546260980455,-1.1468858496806111
2014,Detroit Lions,20.06,20.0,-0.5695107493278961,-0.19932598567774565
2014,Green Bay Packers,30.38,24.0,1.7561381916643681,0.3421367937524632
2014,Houston Texans,23.25,,0.14936716944781375,
2014,Indianapolis Colts,28.62,19.0,1.359515891650184,-0.33469168053529785
2014,Jacksonville Jaguars,15.56,,-1.5836018573187087,
2014,Kansas City Chiefs,22.06,,-0.11880359022086819,
2014,Las Vegas Raiders,15.81,,-1.52726346243033,
2014,Los Angeles Chargers,21.75,,-0.18866319988245722,
2014,Los Angeles Rams,20.25,,-0.5266935692127283,
2014,Miami Dolphins,24.25,,0.37472074900132774,
2014,Minnesota Vikings,20.31,,-0.5131723544395177,
2014,New England Patriots,29.25,36.0,1.5014886467688977,1.9665251320430899
2014,New Orleans Saints,25.06,,0.5572571484396738,
2014,New York Giants,23.75,,0.26204395922457074,
2014,New York Jets,17.69,,-1.1035987328697237,
2014,Philadelphia Eagles,29.62,,1.584869471203698,
2014,Pittsburgh Steelers,27.25,17.0,1.0507814876618697,-0.6054230702504023
2014,San Francisco 49ers,19.12,,-0.7813431141081988,
2014,Seattle Seahawks,24.62,27.67,0.4581015734361281,0.8389288938796801
2014,Tampa Bay Buccaneers,17.31,,-1.1892330931000596,
2014,Tennessee Titans,15.88,,-1.511488711861584,
2014,Washington Commanders,18.81,,-0.8512027237697887,
2015,Arizona Cardinals,30.56,20.5,2.0356199890894193,0.21611431035151316
2015,Atlanta Falcons,21.19,,-0.42670168885382476,
2015,Baltimore Ravens,20.5,,-0.6080252702605315,
2015,Buffalo Bills,23.69,,0.23026780899656077,
2015,Carolina Panthers,31.25,30.0,2.2169435704961264,1.3798852777616444
2015,Chicago Bears,20.94,,-0.4923986386388633,
2015,Cincinnati Bengals,26.19,16.0,0.8872373068469462,-0.3351456215796017
2015,Cleveland Browns,17.38,,-1.4279232035778129,
2015,Dallas Cowboys,17.19,,-1.4778528854144417,
2015,Denver Broncos,22.19,22.33,-0.16391388971367055,0.44029334933683295
2015,Detroit Lions,22.38,,-0.11398420787704185,
2015,Green Bay Packers,23.0,27.5,0.04894422758985402,1.0736297600221363
2015,Houston Texans,21.19,0.0,-0.42670168885382476,-2.2951809351124544
2015,Indianapolis Colts,20.81,,-0.5265610525270841,
2015,Jacksonville Jaguars,23.5,,0.18033812715993114,
2015,Kansas City Chiefs,25.31,25.0,0.65598404360361,0.767374242282628
2015,Las Vegas Raiders,22.44,,-0.09821693992863201,
2015,Los Angeles Chargers,20.0,,-0.7394191698306086,
2015,Los Angeles Rams,17.5,,-1.3963886676809942,
2015,Miami Dolphins,19.38,,-0.9023476052975045,
2015,Minnesota Vikings,22.81,9.0,-0.0009854542467756155,-1.1926610712502248
2015,New England Patriots,29.06,22.5,1.6414382903791882,0.46111872454311975
2015,New Orleans Saints,25.5,,0.7059137254402396,
2015,New York Giants,26.25,,0.9030045747953552,
2015,New York Jets,24.19,,0.3616617085666379,
2015,Philadelphia Eagles,23.56,,0.19610539510834005,
2015,Pittsburgh Steelers,26.44,17.0,0.9529342566319848,-0.2126434144837984
2015,San Francisco 49ers,14.88,,-2.084892701428198,
2015,Seattle Seahawks,26.44,17.0,0.9529342566319848,-0.2126434144837984
2015,Tampa Bay Buccaneers,21.38,,-0.37677200701719604,
2015,Tennessee Titans,18.69,,-1.0836711867042104,
2015,Washington Commanders,24.25,18.0,0.37742897651504675,-0.0901412073879951
2016,Arizona Cardinals,26.12,,0.8111514609905942,
2016,Atlanta Falcons,33.75,36.0,2.6614012808286294,1.4646350060496742
2016,Baltimore Ravens,21.44,,-0.3237330942966936,
2016,Buffalo Bills,24.94,,0.5250053551702951,
2016,Carolina Panthers,23.06,,0.0691115594565977,
2016,Chicago Bears,17.44,,-1.293719893687538,
2016,Cincinnati Bengals,20.31,,-0.5977543651246078,
2016,Cleveland Browns,16.5,,-1.5216667915443867,
2016,Dallas Cowboys,26.31,31.0,0.8572258339616587,0.9541906498520647
2016,Denver Broncos,20.81,,-0.47650601520075225,
2016,Detroit Lions,21.62,6.0,-0.28008368832410574,-1.5980311311359834
2016,Green Bay Packers,27.0,31.0,1.0245485568565798,0.9541906498520647
2016,Houston Texans,17.44,21.5,-1.293719893687538,-0.015653626923393633
2016,Indianapolis Colts,25.69,,0.7068778800560784,
2016,Jacksonville Jaguars,19.88,,-0.7020279460591234,
2016,Kansas City Chiefs,24.31,16.0,0.37223243426623653,-0.5771424187407642
2016,Las Vegas Raiders,26.0,14.0,0.7820518570088686,-0.7813201612198081
2016,Los Angeles Chargers,25.62,,0.6899031110667386,
2016,Los Angeles Rams,14.0,,-2.1279085411636642,
2016,Miami Dolphins,22.69,12.0,-0.020612219487054786,-0.9854979036988519
2016,Minnesota Vikings,20.44,,-0.5662297941444048,
2016,New England Patriots,27.56,34.67,1.1603467087712975,1.3288568073011102
2016,New Orleans Saints,29.31,,1.584715933504792,
2016,New York Giants,19.38,13.0,-0.823276295982979,-0.88340903245933
2016,New York Jets,17.19,,-1.3543440686494657,
2016,Philadelphia Eagles,22.94,,0.04001195547487298,
2016,Pittsburgh Steelers,24.94,21.67,0.5250053551702951,0.0017014811873252687
2016,San Francisco 49ers,19.31,,-0.8402510649723188,
2016,Seattle Seahawks,22.12,23.0,-0.15883533840025016,0.13747967993588925
2016,Tampa Bay Buccaneers,22.12,,-0.15883533840025016,
2016,Tennessee Titans,23.81,,0.250984084342381,
2016,Washington Commanders,24.75,,0.47893098219922975,
2017,Arizona Cardinals,18.44,,-0.8042913283812944,
2017,Atlanta Falcons,22.06,18.0,0.084133459257583,-0.4789605475302219
2017,Baltimore Ravens,24.69,,0.7295912469620723,
2017,Buffalo Bills,18.88,3.0,-0.6963059950771219,-1.9783153050161335
2017,Carolina Panthers,22.69,26.0,0.23874882285219498,0.320695323128931
2017,Chicago Bears,16.5,,-1.2804084797678756,
2017,Cincinnati Bengals,18.12,,-0.8828261162388747,
2017,Cleveland Browns,14.62,,-1.7418003584311605,
2017,Dallas Cowboys,22.12,,0.09885873198087988,
2017,Denver Broncos,18.06,,-0.8975513889621717,
2017,Detroit Lions,25.62,,0.9578329741731652,
2017,Green Bay Packers,20.0,,-0.42143423757559034,
2017,Houston Texans,21.12,,-0.14656248007405878,
2017,Indianapolis Colts,16.38,,-1.3098590252144686,
2017,Jacksonville Jaguars,26.06,25.0,1.0658183074773377,0.22073833929653688
2017,Kansas City Chiefs,25.94,21.0,1.0363677620307457,-0.17908959603303956
2017,Las Vegas Raiders,18.81,,-0.7134854799209677,
2017,Los Angeles Chargers,22.19,,0.11603821682472565,
2017,Los Angeles Rams,29.88,13.0,2.0033273375272036,-0.9787454666921924
2017,Miami Dolphins,17.56,,-1.020261994989641,
2017,Minnesota Vikings,23.88,18.0,0.5308000651975714,-0.4789605475302219
2017,New England Patriots,28.62,30.67,1.694096610337981,0.7874944376262116
2017,New Orleans Saints,28.0,27.5,1.541935458863919,0.4706307988775221
2017,New York Giants,15.38,,-1.5552802372694068,
2017,New York Jets,18.62,,-0.7601155102114054,
2017,Philadelphia Eagles,28.56,31.33,1.6793713376146844,0.8534660469555915
2017,Pittsburgh Steelers,25.38,42.0,0.8989318832799794,1.9200070644472367
2017,San Francisco 49ers,20.69,,-0.2520936012576823,
2017,Seattle Seahawks,22.88,,0.2853788531426328,
2017,Tampa Bay Buccaneers,20.94,,-0.19073829824394767,
2017,Tennessee Titans,20.88,18.0,-0.20546357096724455,-0.4789605475302219
2017,Washington Commanders,21.38,,-0.08275296493977523,
2018,Arizona Cardinals,14.06,,-1.94999368792872,
2018,Atlanta Falcons,25.88,,0.5328070409303334,
2018,Baltimore Ravens,24.31,17.0,0.20302724868763328,-0.4900301747553373
2018,Buffalo Bills,16.81,,-1.3723539244462841,
2018,Carolina Panthers,23.5,,0.032886081989170465,
2018,Chicago Bears,26.31,15.0,0.6231288948566779,-0.7840482796085397
2018,Cincinnati Bengals,23.0,,-0.0721393295530907,
2018,Cleveland Browns,22.44,,-0.18976779048042292,
2018,Dallas Cowboys,21.19,23.0,-0.45233131933607584,0.39202413980427014
2018,Denver Broncos,20.56,,-0.5846633378793255,
2018,Detroit Lions,20.25,,-0.6497790930355271,
2018,Green Bay Packers,23.5,,0.032886081989170465,
2018,Houston Texans,25.12,7.0,0.37316841538609685,-1.9601206990213496
2018,Indianapolis Colts,27.06,17.0,0.7806670121700696,-0.4900301747553373
2018,Jacksonville Jaguars,15.31,,-1.6874301590730671,
2018,Kansas City Chiefs,35.31,31.0,2.5135863026173797,1.5680965592170801
2018,Las Vegas Raiders,18.12,,-1.0971873462055595,
2018,Los Angeles Chargers,26.75,25.5,0.715551257013868,0.7595467708707733
2018,Los Angeles Rams,32.94,19.67,2.0157658519070605,-0.09751600477631173
2018,Miami Dolphins,19.94,,-0.7148948481917288,
2018,Minnesota Vikings,22.5,,-0.17716474109535185,
2018,New England Patriots,27.25,30.33,0.8205766685561292,1.469600494091257
2018,New Orleans Saints,31.5,21.5,1.713292666665349,0.17151056116436827
2018,New York Giants,23.06,,-0.05953628016801962,
2018,New York Jets,20.81,,-0.5321506321081948,
2018,Philadelphia Eagles,22.94,15.0,-0.08474237893816176,-0.7840482796085397
2018,Pittsburgh Steelers,26.75,,0.715551257013868,
2018,San Francisco 49ers,21.38,,-0.4124216629500171,
2018,Seattle Seahawks,26.75,22.0,0.715551257013868,0.24501508737766892
2018,Tampa Bay Buccaneers,24.75,,0.29544961084482335,
2018,Tennessee Titans,19.38,,-0.8325233091190617,
2018,Washington Commanders,17.56,,-1.2148158071328923,
2019,Arizona Cardinals,22.56,,-0.05943943462507285,
2019,Atlanta Falcons,23.81,,0.23701659841768097,
2019,Baltimore Ravens,33.19,12.0,2.461622670370505,-1.1135435425377052
2019,Buffalo Bills,19.62,19.0,-0.7567040243416293,-0.25144531605690124
2019,Carolina Panthers,21.25,,-0.3701253572538785,
2019,Chicago Bears,17.5,,-1.25949345638214,
2019,Cincinnati Bengals,17.44,,-1.2737233459681918,
2019,Cleveland Browns,20.94,,-0.4436464534484812,
2019,Dallas Cowboys,27.12,,1.0220321739148936,
2019,Denver Broncos,17.62,,-1.2310336772100354,
2019,Detroit Lions,21.31,,-0.35589546766782665,
2019,Green Bay Packers,23.5,24.0,0.16349550222307832,0.3643391314293872
2019,Houston Texans,23.62,26.5,0.19195528139518292,0.6722313551725314
2019,Indianapolis Colts,22.56,,-0.05943943462507285,
2019,Jacksonville Jaguars,18.75,,-0.9630374233393861,
2019,Kansas City Chiefs,28.19,39.0,1.275798538199491,2.2116924738882524
2019,Las Vegas Raiders,19.56,,-0.770933913927682,
2019,Los Angeles Chargers,21.06,,-0.4151866742763774,
2019,Los Angeles Rams,24.62,,0.429120107829386,
2019,Miami Dolphins,19.12,,-0.8752864375587308,
2019,Minnesota Vikings,25.44,18.0,0.6235952655054325,-0.37460220555415896
2019,New England Patriots,26.25,13.0,0.8156987749171367,-0.9903866530404474
2019,New Orleans Saints,28.62,20.0,1.377779413566198,-0.12828842655964356
2019,New York Giants,21.31,,-0.35589546766782665,
2019,New York Jets,17.25,,-1.3187846629906907,
2019,Philadelphia Eagles,24.06,9.0,0.2963078050262317,-1.4830142110294782
2019,Pittsburgh Steelers,18.06,,-1.1266811535789865,
2019,San Francisco 49ers,29.94,28.0,1.6908369844593463,0.8569666894184179
2019,Seattle Seahawks,25.31,20.0,0.5927638380689856,-0.12828842655964356
2019,Tampa Bay Buccaneers,28.62,,1.377779413566198,
2019,Tennessee Titans,25.12,24.0,0.5477025210464875,0.3643391314293872
2019,Washington Commanders,16.62,,-1.4681985036442384,
2020,Arizona Cardinals,25.62,,0.19421095213640036,
2020,Atlanta Falcons,24.75,,-0.009206388250258176,
2020,Baltimore Ravens,29.25,11.5,1.0429522689221125,-1.422684860029974
2020,Buffalo Bills,31.31,22.67,1.5246071208721306,-0.02273860775532439
2020,Carolina Panthers,21.88,,-0.6802497984913036,
2020,Chicago Bears,23.25,9.0,-0.3599259406410483,-1.7360121322490092
2020,Cincinnati Bengals,19.44,,-1.250753603713655,
2020,Cleveland Browns,25.5,32.5,0.1661533879451369,1.2092642266099218
2020,Dallas Cowboys,24.69,,-0.023235170345889483,
2020,Denver Broncos,20.19,,-1.07539382751826,
2020,Detroit Lions,23.56,,-0.2874438998136187,
2020,Green Bay Packers,31.81,29.0,1.6415136383357274,0.7706060455032726
2020,Houston Texans,24.0,,-0.18456616444565327,
2020,Indianapolis Colts,28.19,24.0,0.7951104518992876,0.14395150106520213
2020,Jacksonville Jaguars,19.12,,-1.325573774890357,
2020,Kansas City Chiefs,29.56,23.0,1.115434309749542,0.018620592177588047
2020,Las Vegas Raiders,27.12,,0.5449305045271905,
2020,Los Angeles Chargers,24.0,,-0.18456616444565327,
2020,Los Angeles Rams,23.25,24.0,-0.3599259406410483,0.14395150106520213
2020,Miami Dolphins,25.25,,0.10770012921333855,
2020,Minnesota Vikings,26.88,,0.48881537614466364,
2020,New England Patriots,20.38,,-1.0309693508820938,
2020,New Orleans Saints,30.12,20.5,1.2463696093087708,-0.2947066800414472
2020,New York Giants,17.5,,-1.7043508914724106,
2020,New York Jets,15.19,,-2.244459002154228,
2020,Philadelphia Eagles,20.88,,-0.914062833418497,
2020,Pittsburgh Steelers,26.0,37.0,0.28305990540873366,1.7732533166041853
2020,San Francisco 49ers,23.5,,-0.30147268190925,
2020,Seattle Seahawks,28.69,20.0,0.9120169693628843,-0.35737213448525423
2020,Tampa Bay Buccaneers,30.75,30.75,1.3936718213129025,0.9899351360565972
2020,Tennessee Titans,30.69,13.0,1.3796430392172712,-1.234688496698553
2020,Washington Commanders,20.94,23.0,-0.900034051322865,0.018620592177588047
2021,Arizona Cardinals,26.41,11.0,0.7604853338855071,-1.1473058981768305
2021,Atlanta Falcons,18.41,,-1.0145351390784765,
2021,Baltimore Ravens,22.76,,-0.049367756904310035,
2021,Buffalo Bills,28.41,41.5,1.204240452126503,2.2100105664716523
2021,Carolina Panthers,17.88,,-1.1321302454123405,
2021,Chicago Bears,18.29,,-1.0411604461729365,
2021,Cincinnati Bengals,27.06,23.0,0.9047057473138305,0.17360549775044137
2021,Cleveland Browns,20.53,,-0.5441547137430205,
2021,Dallas Cowboys,31.18,17.0,1.8188412908902822,-0.48685020021319453
2021,Denver Broncos,19.71,,-0.726094312221829,
2021,Detroit Lions,19.12,,-0.8570020721029227,
2021,Green Bay Packers,26.47,10.0,0.7737979874327368,-1.2573818478374363
2021,Houston Texans,16.47,,-1.4449776037722426,
2021,Indianapolis Colts,26.53,,0.7871106409799671,
2021,Jacksonville Jaguars,14.88,,-1.797762922773834,
2021,Kansas City Chiefs,28.24,36.0,1.166521267076018,1.6045928433383192
2021,Las Vegas Raiders,22.0,19.0,-0.21799470183588882,-0.2666983008919826
2021,Los Angeles Chargers,27.88,,1.0866453457926388,
2021,Los Angeles Rams,27.06,26.75,0.9047057473138305,0.5863903089777138
2021,Miami Dolphins,20.06,,-0.6484371665296551,
2021,Minnesota Vikings,25.0,,0.447637975525605,
2021,New England Patriots,27.18,17.0,0.9313310544082904,-0.48685020021319453
2021,New Orleans Saints,21.41,,-0.3489024617169826,
2021,New York Giants,15.18,,-1.731199655037685,
2021,New York Jets,18.24,,-1.0522543241289615,
2021,Philadelphia Eagles,26.12,15.0,0.6961408417405629,-0.7070020995344065
2021,Pittsburgh Steelers,20.18,21.0,-0.6218118594351951,-0.0465464015707706
2021,San Francisco 49ers,25.12,17.67,0.474263282620065,-0.41309931394058835
2021,Seattle Seahawks,23.24,,0.057133471473528284,
2021,Tampa Bay Buccaneers,30.06,29.0,1.5703384246753243,0.8340611957140773
2021,Tennessee Titans,24.65,16.0,0.3699808298334304,-0.5969261498738005
2021,Washington Commanders,19.71,,-0.726094312221829,
2022,Arizona Cardinals,20.0,,-0.5088070366323592,
2022,Atlanta Falcons,21.47,,-0.11547453041730334,
2022,Baltimore Ravens,20.59,17.0,-0.3509388878793775,-1.2476903637055408
2022,Buffalo Bills,28.44,22.0,1.7495102099357187,-0.36548505603495657
2022,Carolina Panthers,20.41,,-0.39910205190571085,
2022,Chicago Bears,19.18,,-0.728217006085656,
2022,Cincinnati Bengals,26.12,23.67,1.1287405402629769,-0.07082848327298115
2022,Cleveland Browns,21.24,,-0.17701635111761838,
2022,Dallas Cowboys,27.47,21.5,1.489964270460477,-0.453705586802015
2022,Denver Broncos,16.88,,-1.3436352130888052,
2022,Detroit Lions,26.65,,1.2705543010071803,
2022,Green Bay Packers,21.76,,-0.0378783217082099,
2022,Houston Texans,17.0,,-1.3115264370712494,
2022,Indianapolis Colts,17.0,,-1.3115264370712494,
2022,Jacksonville Jaguars,23.76,25.5,0.4972679452510502,0.2520586593344524
2022,Kansas City Chiefs,29.18,29.33,1.9475143287106447,0.9278279250101196
2022,Las Vegas Raiders,23.24,,0.3581299158416417,
2022,Los Angeles Chargers,23.0,30.0,0.29391236380653096,1.046043436237978
2022,Los Angeles Rams,18.06,,-1.0278989155828417,
2022,Miami Dolphins,23.35,31.0,0.38756296052440187,1.222484497772095
2022,Minnesota Vikings,24.94,24.0,0.8130042427570136,-0.0126029329667229
2022,New England Patriots,21.41,,-0.1315289184260808,
2022,New Orleans Saints,19.41,,-0.6666751853853409,
2022,New York Giants,21.47,19.0,-0.11547453041730334,-0.894808240637307
2022,New York Jets,17.41,,-1.201821452344601,
2022,Philadelphia Eagles,28.06,34.67,1.6478324192134586,1.870023193602304
2022,Pittsburgh Steelers,18.12,,-1.0118445275740635,
2022,San Francisco 49ers,26.47,22.33,1.222391136980847,-0.3072595057286983
2022,Seattle Seahawks,23.94,23.0,0.5454311092773836,-0.18904399450083972
2022,Tampa Bay Buccaneers,18.41,14.0,-0.934248318864971,-1.7770135483078913
2022,Tennessee Titans,17.53,,-1.1697126763270451,
2022,Washington Commanders,18.88,,-0.8084889461295451,
2023,Arizona Cardinals,19.41,,-0.5468180724682825,
2023,Atlanta Falcons,18.88,,-0.6711849024141332,
2023,Baltimore Ravens,28.41,22.0,1.565071492649932,-0.10437452828299469
2023,Buffalo Bills,26.53,27.5,1.1239212279363497,0.5603763962654408
2023,Carolina Panthers,13.41,,-1.9547444492137591,
2023,Chicago Bears,21.18,,-0.1314797913283671,
2023,Cincinnati Bengals,21.53,,-0.049350752684880636,
2023,Cleveland Browns,23.29,14.0,0.363640984493792,-1.0712849639898099
2023,Dallas Cowboys,29.94,32.0,1.924092718720029,1.1042635163505243
2023,Denver Broncos,21.0,,-0.17371758263073134,
2023,Detroit Lions,27.12,28.67,1.262367321649655,0.7017870474875627
2023,Green Bay Packers,22.53,34.5,0.18530364343936545,1.406423027508904
2023,Houston Texans,22.18,27.5,0.10317460479587898,0.5603763962654408
2023,Indianapolis Colts,23.29,,0.363640984493792,
2023,Jacksonville Jaguars,22.18,,0.10317460479587898,
2023,Kansas City Chiefs,21.82,23.75,0.018699022191150525,0.10713712952787113
2023,Las Vegas Raiders,19.53,,-0.5186595449333727,
2023,Los Angeles Chargers,20.35,,-0.32624294011149096,
2023,Los Angeles Rams,23.76,23.0,0.4739285506721882,0.016489276180357205
2023,Miami Dolphins,29.18,7.0,1.7457553776656016,-1.9173315952332732
2023,Minnesota Vikings,20.24,,-0.3520549236851587,
2023,New England Patriots,13.88,,-1.8444568830353631,
2023,New Orleans Saints,23.65,,0.44811656709852044,
2023,New York Giants,15.65,,-1.4291186018954478,
2023,New York Jets,15.76,,-1.4033066183217808,
2023,Philadelphia Eagles,25.47,9.0,0.8751875680446484,-1.6756039863065695
2023,Pittsburgh Steelers,17.88,17.0,-0.9058392985383793,-0.7086935505997543
2023,San Francisco 49ers,28.88,26.67,1.6753590588283276,0.4600594385608589
2023,Seattle Seahawks,21.41,,-0.0775092802197904,
2023,Tampa Bay Buccaneers,20.06,27.5,-0.39429271498752294,0.5603763962654408
2023,Tennessee Titans,17.94,,-0.891760034770924,
2023,Washington Commanders,19.35,,-0.560897336235737,
2024,Arizona Cardinals,23.53,,0.13607943894667152,
2024,Atlanta Falcons,22.88,,-0.007017241037694735,
2024,Baltimore Ravens,30.47,,1.6639116837028225,
2024,Buffalo Bills,30.88,,1.7541726664621917,
2024,Carolina Panthers,20.06,,-0.6278366834314048,
2024,Chicago Bears,18.24,,-1.028507387387629,
2024,Cincinnati Bengals,27.76,,1.0673086025372367,
2024,Cleveland Browns,15.18,,-1.7021625270063354,
2024,Dallas Cowboys,20.59,,-0.511157852059537,
2024,Denver Broncos,25.0,,0.4596980844497754,
2024,Detroit Lions,33.18,,2.260514764868409,
2024,Green Bay Packers,27.06,,0.9132044856309959,
2024,Houston Texans,21.88,,-0.22716597947518055,
2024,Indianapolis Colts,22.18,,-0.16112135794393465,
2024,Jacksonville Jaguars,18.82,,-0.9008211190938868,
2024,Kansas City Chiefs,22.65,,-0.057651450878316565,
2024,Las Vegas Raiders,18.18,,-1.041716311693878,
2024,Los Angeles Chargers,23.65,,0.16249728755916926,
2024,Los Angeles Rams,21.59,,-0.29100911362205123,
2024,Miami Dolphins,20.29,,-0.5772024735907829,
2024,Minnesota Vikings,25.41,,0.5499590672091447,
2024,New England Patriots,17.0,,-1.3014918230501111,
2024,New Orleans Saints,19.88,,-0.6674634563501521,
2024,New York Giants,16.06,,-1.508431637181348,
2024,New York Jets,19.88,,-0.6674634563501521,
2024,Philadelphia Eagles,27.24,,0.9528312585497433,
2024,Pittsburgh Steelers,22.35,,-0.12369607240956168,
2024,San Francisco 49ers,22.88,,-0.007017241037694735,
2024,Seattle Seahawks,22.06,,-0.18753920655643316,
2024,Tampa Bay Buccaneers,29.53,,1.4569718695715863,
2024,Tennessee Titans,18.29,,-1.0174999504657545,
2024,Washington Commanders,28.53,,1.2368231311341005,
